# [0] = case ID
# [1] = SXS:BBH:ID
# [2] = q
# [3] = chi1_x (aligned to Lmax=4, Lev=3 waveform for consistency with q2_7d surrogate)
# [4] = chi1_y
# [5] = chi1_z
# [6] = chi2_x
# [7] = chi2_y
# [8] = chi2_z
# [9] = NR kick v_x (computed from Lmax=8, Lev=3 waveform)
# [10] = NR kick v_y
# [11] = NR kick v_z
# [12] = NR kick magnitude
# [13] = NR kick v_x (computed from Lmax=8, Lev=2 waveform)
# [14] = NR kick v_y
# [15] = NR kick v_z
# [16] = NR kick magnitude
# [17] = NR kick v_x (computed from Lmax=4, Lev=3 waveform)
# [18] = NR kick v_y
# [19] = NR kick v_z
# [20] = NR kick magnitude
1.000000000000000000e+00 6.340000000000000000e+02 1.000020035217759728e+00 1.237215299272603347e-01 -7.898203866746391633e-01 1.690712939015198354e-02 -6.614315225276427672e-05 -1.524820002954056115e-05 -6.294217183737192244e-05 -1.440638652958980504e-04 -1.248819208406572786e-03 4.505730579276614849e-03 4.677810584621570032e-03 -1.494373904981415664e-04 -1.283335650309933105e-03 4.602610422583516825e-03 4.780513008779468595e-03 -1.410265567387625283e-04 -1.249206661637879351e-03 4.492117189447399940e-03 4.664710346518297426e-03
2.000000000000000000e+00 6.350000000000000000e+02 9.999541797769083695e-01 5.461727533557381858e-02 -5.567097548374646543e-01 5.712469208591333114e-01 6.819820522409005825e-01 2.791258678435821206e-01 3.102152069971433335e-01 -7.562901368505222993e-04 2.529115121429483621e-04 -4.804151735996305128e-03 4.869888387483652104e-03 -5.949358886709691643e-04 1.047146648417299555e-04 -3.880378369426302782e-03 3.927117284035856401e-03 -7.460089664759902116e-04 2.450525684547247502e-04 -4.785022694481481757e-03 4.849022821772614941e-03
3.000000000000000000e+00 6.360000000000000000e+02 9.999997056260367945e-01 -1.089262151731692357e-01 -7.911157608861622004e-01 4.038039845175502712e-02 -1.089261658864747323e-01 -7.911161002414317522e-01 4.038049673855022975e-02 2.527991767163434952e-08 4.187662612585292783e-08 3.608639422824620581e-08 6.078613247744487916e-08 4.469218815451762411e-09 -1.438964623825255866e-08 -1.229828318064288141e-08 1.944951425804067892e-08 2.400532451501230383e-08 4.138355670986803095e-08 3.550317669540777655e-08 5.957625304175531779e-08
4.000000000000000000e+00 6.370000000000000000e+02 9.999593577515148990e-01 5.902477556648518670e-02 -4.004675203938863892e-01 6.896583151817898827e-01 2.880408940152488495e-01 -3.310736116017041208e-01 -6.682808500958333786e-01 -5.936721636802477043e-05 -9.583332826966458381e-04 -4.330075086927177332e-04 1.053291341314306715e-03 -2.103178082604504435e-04 -8.291152249853164617e-04 -7.682237036820547442e-04 1.149710092011418851e-03 -6.730852129275418879e-05 -9.552948184880025043e-04 -4.279045930097541504e-04 1.048914185235134706e-03
5.000000000000000000e+00 6.380000000000000000e+02 1.000080228073515931e+00 -6.132907584271892754e-01 5.124761657308505303e-01 2.233171718982245382e-02 8.071846698675774049e-06 9.762174480308689369e-06 -2.496777015045707632e-05 8.525665746512338470e-04 -9.428054036038585693e-04 -4.163417549190040652e-03 4.353136510859816760e-03 8.063015322060713584e-04 -8.832191693855900557e-04 -3.843544741071597270e-03 4.025299298018367340e-03 8.543584329713682255e-04 -9.380442844737853138e-04 -4.150322837425121127e-03 4.339934915004571396e-03
6.000000000000000000e+00 6.390000000000000000e+02 1.000007234186192084e+00 -5.180237143760877405e-01 1.477044820243561540e-01 5.907591967834793234e-01 1.553226138511245857e-01 -7.436068496229309988e-01 2.493139419164177029e-01 7.077487945664813094e-04 2.770500876421018400e-04 -2.398388150549678188e-03 2.515935378337430355e-03 7.871273722024007234e-04 3.644901573322482241e-04 -3.114708965376597992e-03 3.233239012795017814e-03 7.058321294283070348e-04 2.794810430413029873e-04 -2.389894125120952274e-03 2.507569057402087714e-03
7.000000000000000000e+00 6.400000000000000000e+02 1.000056323016130122e+00 -3.766557465145704553e-01 1.202640792142722209e-02 7.051660286787428955e-01 -3.160661034098794508e-01 -2.674683818020218706e-01 -6.839242534071358071e-01 -8.058260177336652773e-04 -1.058446732616920467e-03 2.536459356996265038e-03 2.864138810591735241e-03 -9.951786778630900866e-04 -1.039788650288759296e-03 2.461826763010329256e-03 2.851689332521438035e-03 -8.100664060585369662e-04 -1.056824597000980814e-03 2.522532137240492481e-03 2.852411995918886865e-03
8.000000000000000000e+00 6.410000000000000000e+02 9.999999621950480533e-01 -4.277261236227983959e-02 7.974419960891492298e-01 3.779386522286595773e-02 -4.277285525475454236e-02 7.974426663743467980e-01 3.779411252718430786e-02 -4.889471163885736130e-08 -1.800755909201049896e-08 2.933511976251363323e-09 5.218783865244922840e-08 -1.210427148845939993e-09 4.541989800601764265e-09 -1.019899360630535675e-08 1.123006125597235236e-08 -4.746143878613262626e-08 -1.746436987989649740e-08 2.495909933532181380e-09 5.063419746918039890e-08
9.000000000000000000e+00 6.420000000000000000e+02 1.000014528070910069e+00 -1.773111103262502430e-01 4.041470245444793163e-01 -6.665156146498322220e-01 6.231703730892646648e-02 3.905914888412022612e-01 6.949390800617574193e-01 9.714451565172248335e-05 1.246365324591322066e-03 4.580716598795812606e-04 1.331425260707364781e-03 2.449143361197241150e-04 1.079943671356727681e-03 1.785971048832586650e-05 1.107510873354812650e-03 1.042379574047840583e-04 1.242035836226772997e-03 4.582354273340292529e-04 1.327967724419332890e-03
1.000000000000000000e+01 6.430000000000000000e+02 1.000063985375098552e+00 5.601366435574327562e-01 5.700350743547560883e-01 2.578352499406725423e-02 1.032636471803805047e-05 -9.095630344846643905e-06 -3.769268107963540901e-05 -1.821910283926838790e-04 -1.075796493638774698e-04 -1.305645025811547153e-03 1.322677543927647682e-03 -3.299946114113692453e-04 -2.022872794539714615e-04 -1.868486821326593907e-03 1.908156070257511442e-03 -1.846786703193445693e-04 -1.082017724446801896e-04 -1.301443968221527043e-03 1.318927684617805926e-03
1.100000000000000000e+01 6.440000000000000000e+02 9.999622344416596587e-01 4.069949521622039934e-01 3.356048022778622131e-01 6.008754702955558802e-01 -6.188673611305488542e-01 4.393513231283193154e-01 2.515270299034446655e-01 5.256218127458651707e-05 1.309119594451656817e-03 6.379153232136001647e-03 6.512307797896902360e-03 1.448480034908403678e-05 1.309771543303328914e-03 6.530881539511474224e-03 6.660940248059585636e-03 4.714665893022490365e-05 1.299805551401736568e-03 6.358047136663168113e-03 6.489721155098558507e-03
1.200000000000000000e+01 6.450000000000000000e+02 1.000000044705247948e+00 6.738173905572345523e-01 4.278043789965055299e-01 4.829751600346661455e-02 6.738181745009982349e-01 4.278048782461227884e-01 4.829638245137823221e-02 4.242688884650308583e-08 -1.017536906300059666e-07 3.195445418109849153e-08 1.147821484205292888e-07 1.814003658950708230e-08 -1.142762825355812198e-08 -8.992409911723725471e-09 2.324897956880350396e-08 4.244716652675713353e-08 -1.007064139739355735e-07 3.158858325386219512e-08 1.137601967017731534e-07
1.300000000000000000e+01 6.460000000000000000e+02 1.000068451094802580e+00 -7.246754132778956414e-01 -1.163296824708444782e-01 -3.172357283485972568e-01 3.051846117063691799e-01 -5.521069832692221402e-01 -4.915223585721567590e-01 -3.091200163611717709e-04 -1.373517365800029308e-04 -4.925291284527994498e-05 3.418282221824557772e-04 -4.376632628189590607e-04 -1.539707712980393443e-04 3.724647569257687305e-04 5.949673311932532262e-04 -3.117978083222296224e-04 -1.333876688045356265e-04 -4.783155524567011039e-05 3.424879576581838620e-04
1.400000000000000000e+01 6.470000000000000000e+02 1.000020017796001026e+00 3.269129501419537065e-01 6.622476305178264244e-01 -3.060692632753654330e-01 -5.971230819946627966e-01 1.594636381907565681e-01 -5.073103967230129241e-01 -5.449900738712509926e-04 -1.045927063320897452e-03 -3.150281738049955788e-03 3.363815189854567431e-03 -5.845440880555707484e-04 -1.106331376142204517e-03 -3.614904800338581813e-03 3.825336275444074594e-03 -5.446104473017056085e-04 -1.046178320717782015e-03 -3.142754461876494723e-03 3.356783464225039822e-03
1.500000000000000000e+01 6.480000000000000000e+02 1.000011613631026197e+00 4.703522418268983318e-01 -5.777711106711754807e-01 -2.900563308305180721e-01 3.037496692865054859e-01 5.332295697739724005e-01 -5.126146539691059933e-01 6.036005164190673747e-04 -7.611975060941490344e-04 3.541900295901658814e-03 3.672711931640375033e-03 4.548519643456299744e-04 -6.297928126155399658e-04 3.106049168648314547e-03 3.201729334961366750e-03 6.055537873225614156e-04 -7.572538758484687786e-04 3.532776047346654433e-03 3.663418543182648049e-03
1.600000000000000000e+01 6.490000000000000000e+02 1.333314550266965881e+00 -3.485901275372832159e-06 -3.885446281210051211e-06 -1.566569094449961642e-05 5.353820154311714763e-01 -5.938718340736470758e-01 1.446788233148250599e-02 -2.126393972935494128e-04 7.469635665089528233e-04 -3.109891314320975975e-03 3.205400765873463349e-03 -1.755377192345124659e-04 6.833594298926760641e-04 -2.831538122752350582e-03 2.918116128925852745e-03 -2.226377319820763276e-04 7.480450604309689562e-04 -3.090819430223574939e-03 3.187836840615416566e-03
1.700000000000000000e+01 6.500000000000000000e+02 1.333178413314988875e+00 -9.009792508664933445e-05 -3.719971502557481473e-05 -1.374177079595399322e-05 -7.951382704185330219e-01 7.760317978354409896e-02 3.153909433661664791e-02 -1.302047034438902980e-04 2.084807010480206157e-04 8.463885159896671192e-04 8.813574686286924226e-04 1.078712759125357500e-04 1.209496022252957650e-04 -1.198609217958149253e-04 2.015729620241716561e-04 -1.333228094433461534e-04 2.122521532376914297e-04 8.400498475112228155e-04 8.766468470116868311e-04
1.800000000000000000e+01 6.510000000000000000e+02 1.333249940933351363e+00 2.995623315833158694e-06 6.084097172304365431e-06 -1.605941329828139503e-05 1.684877195494796365e-01 7.816661373686738523e-01 1.137252162509100328e-02 5.117110032836070903e-04 7.276578379506575813e-04 3.340318922944933260e-03 3.456741903439789713e-03 5.854963331595776366e-04 7.470100002789734506e-04 3.630861637275827145e-03 3.752863723305364333e-03 5.011220069975042511e-04 7.363640188836188295e-04 3.324236711077993740e-03 3.441497485903814973e-03
1.900000000000000000e+01 6.520000000000000000e+02 1.333444092005347192e+00 2.945026521367852812e-01 -6.289209396723539625e-01 3.955394497788531916e-01 -1.125722047321148778e-01 -5.026705453482276376e-01 6.115910466836397275e-01 -4.459951408707702640e-04 4.175728862219425710e-04 -1.282953944437162895e-03 1.421003027630460963e-03 -4.399790954602413387e-04 3.859111937228033818e-04 -1.146950188506329566e-03 1.287634959449795394e-03 -4.522180254507583079e-04 4.123610726102657051e-04 -1.279841271809904757e-03 1.418638952579149301e-03
2.000000000000000000e+01 6.530000000000000000e+02 1.333381161101111045e+00 -6.374459830383025771e-01 2.319595240936452030e-01 4.224338504759138635e-01 -2.878073419379794662e-01 4.499085034874486522e-01 5.949656981719976256e-01 7.072066556841841850e-04 -4.501453285073369411e-04 -3.161672007575425450e-03 3.270923715727257208e-03 6.501421788674395606e-04 -4.378983942148334529e-04 -2.992442322229018747e-03 3.093404420418680890e-03 7.090324798702232669e-04 -4.565058798614068307e-04 -3.157705611469306846e-03 3.268368003233984923e-03
2.100000000000000000e+01 6.540000000000000000e+02 1.333401724906881913e+00 7.135859115460840840e-02 6.773472995967454446e-01 4.183208628938654416e-01 3.907716671641131012e-01 3.058368082709688740e-01 6.271103564386497631e-01 1.754520843185697451e-04 1.119924554556341826e-03 3.928526090615812490e-03 4.088805655254246739e-03 1.455651069387529982e-04 1.084522772443165944e-03 3.743553005194878106e-03 3.900201013667052574e-03 1.742891533680013478e-04 1.118448858210168047e-03 3.921702042339593637e-03 4.081795127919075547e-03
2.200000000000000000e+01 6.550000000000000000e+02 1.333376111548991050e+00 -7.543603649110751652e-01 -2.618265617989363192e-01 4.163748605723364971e-02 -1.404266494296992540e-04 1.562212497384254765e-05 -9.723312660353351984e-05 1.115063214922737064e-03 3.728298382903573005e-04 -2.012853166836197413e-03 2.331082566713575752e-03 1.103860455135201790e-03 3.699216027817942573e-04 -1.975887100234884584e-03 2.293355561069972126e-03 1.109788170021560640e-03 3.796902620813770186e-04 -2.013283284025407186e-03 2.330043789111130997e-03
2.300000000000000000e+01 6.560000000000000000e+02 1.333247654320110165e+00 -1.489760486901329506e-01 -7.121402955496860532e-01 3.313828512488377620e-01 2.191175905057705930e-01 6.401127361213799771e-01 4.260631137375097133e-01 -1.207885408144519199e-04 5.411498254099520767e-04 -1.585729152284354529e-03 1.679872003915108911e-03 -1.421552817316664081e-04 3.733700486349039228e-04 -4.012498423719666209e-04 5.662285345559406368e-04 -1.273419432177290726e-04 5.401688911892881060e-04 -1.586151114076123601e-03 1.680438561267879423e-03
2.400000000000000000e+01 6.570000000000000000e+02 1.333322959994117651e+00 -4.517776992434572314e-01 -4.247827466842972188e-01 5.048218925510501442e-01 -1.770114922579389682e-01 -5.255807000949983543e-01 -5.760176590421153264e-01 -3.410510815961766314e-04 -1.028316900348022955e-03 1.856927068714021639e-03 2.149867350866591607e-03 -4.541847966496864860e-04 -1.135476518141509145e-03 1.981544081358603462e-03 2.328541968512870108e-03 -3.495215326666332306e-04 -1.016322449908307283e-03 1.843060519968284889e-03 2.133529635193994953e-03
2.500000000000000000e+01 6.580000000000000000e+02 1.333220616275359260e+00 -4.909381433558505647e-01 6.141126792728482942e-01 -1.455782085869045117e-01 -5.551653068836377436e-01 -4.965409915784920192e-01 2.905689558835851671e-01 2.244116513170059824e-03 -1.542594013048977260e-03 -6.546065409341109836e-03 7.089896159828385815e-03 2.426770137883446816e-03 -1.702710925328582712e-03 -6.937717758551284648e-03 7.544558667985426341e-03 2.235765915024820038e-03 -1.536052617225722346e-03 -6.531733806608888693e-03 7.072598772026460374e-03
2.600000000000000000e+01 6.590000000000000000e+02 1.333248373463492786e+00 -7.680507284320114980e-01 2.152335570807180076e-01 5.620330692691151431e-02 6.186247706566133653e-01 5.043739631965944437e-01 -4.833851013487606985e-02 6.842539237115525695e-04 -2.627336182579212247e-04 -2.382698017873051931e-03 2.492886325257075326e-03 5.929648375005410008e-04 6.531292928558193075e-05 -8.691477906302816402e-04 1.054177859377347388e-03 6.825249497742864532e-04 -2.538637270223093306e-04 -2.386257285339052001e-03 2.494896977992428280e-03
2.700000000000000000e+01 6.600000000000000000e+02 1.333197720847784762e+00 -1.758566399012666259e-01 6.701161004444611269e-01 -3.993106550198115001e-01 8.446807316961062184e-02 7.642931100503487230e-01 -2.185702378187317219e-01 4.346866771975201114e-04 -2.724041720767298347e-04 -7.980747014012933450e-04 9.487253392392305459e-04 3.894301209503856290e-04 -4.980157945293352088e-04 -1.003921212507883319e-03 1.186395107722303327e-03 4.292415677054686458e-04 -2.653221097209478409e-04 -8.106430011753577684e-04 9.548749764799652250e-04
2.800000000000000000e+01 6.610000000000000000e+02 1.333405581615967783e+00 3.583217488665638162e-01 7.139694653541747149e-01 3.211526918244127921e-02 2.327039289691652487e-05 2.490923664362730956e-05 -4.853704141665097864e-05 -1.314140663641385218e-04 -9.477389017636497531e-05 -1.525073643653664275e-03 1.533656208432836307e-03 -2.597251581929574697e-04 -2.764091406397322574e-04 -2.057640153702480334e-03 2.092305468366490590e-03 -1.389587291935857015e-04 -8.603589772000262248e-05 -1.518252800722092247e-03 1.527024319065043573e-03
2.900000000000000000e+01 6.620000000000000000e+02 1.333313259348121615e+00 -6.041918220260704686e-01 4.203543479142532457e-01 3.121448736379278666e-01 5.223480248244268820e-01 -4.704848483604474052e-01 3.809822624132885860e-01 1.149589797174258585e-03 -6.438895201536690800e-04 -9.373596221448527582e-03 9.465751768279420664e-03 1.211662527122961668e-03 -6.597852538667879152e-04 -9.615915571692059197e-03 9.714384949278254480e-03 1.137227790505135078e-03 -6.524072681402410525e-04 -9.337761293462800913e-03 9.429353544369386067e-03
3.000000000000000000e+01 6.630000000000000000e+02 1.333370969923735494e+00 1.761656401528805815e-01 7.777367318558102705e-01 5.750251832276293690e-02 4.414103835879607529e-01 -6.647534431286887813e-01 -5.209565749749894836e-02 -1.199141307740528729e-03 -1.844274985194567279e-04 -5.157244597360460640e-03 5.298030314668223349e-03 -1.267715901894889705e-03 -2.966379512193898079e-04 -5.609313562760245842e-03 5.758428286206823329e-03 -1.206484741592219996e-03 -1.773226699424583551e-04 -5.133502258505865008e-03 5.276352357363483202e-03
3.100000000000000000e+01 6.640000000000000000e+02 1.333261435949000040e+00 3.562927491097790389e-01 5.129618087627455525e-01 4.991763951403174748e-01 7.736891629023427697e-02 5.476427784918999064e-01 -5.772145235724842616e-01 -2.899273191013439178e-04 -1.282152088373094594e-03 -2.076478570635896265e-03 2.457587248174696298e-03 -4.221436220672656866e-04 -1.413066360319455194e-03 -2.181625070944795582e-03 2.633334336253835301e-03 -3.020327604044852391e-04 -1.268624298254900475e-03 -2.064425821437442313e-03 2.441820093843514484e-03
3.200000000000000000e+01 6.650000000000000000e+02 1.333298391939652605e+00 7.727730145387869953e-01 1.402642831204038709e-01 -1.496198947475433361e-01 -2.035574048878346642e-01 7.391464190287460045e-01 2.272800979743603289e-01 2.560063246769677617e-03 1.190690617977286205e-03 5.730569929701893189e-03 6.388356572265170563e-03 2.201082910805647521e-03 9.512994040993253591e-04 4.602631887120592520e-03 5.189793524295514826e-03 2.541592512703464389e-03 1.196122550119882357e-03 5.713187062734881305e-03 6.366388934815152972e-03
