# [0] = time (surrogate t coordinate: relative to peak strain)
# [1] = p dot v_k (radiated momentum in direction of final kick, integration constant corrected)
-5.164529225257692815e+03 -3.641224466772538085e-06
-5.163534610201120813e+03 -3.641223913163904049e-06
-5.162539995144548811e+03 -3.641224090399753709e-06
-5.161547276516612328e+03 -3.641224209102238159e-06
-5.160552661460041236e+03 -3.641224008274460510e-06
-5.159558046403469234e+03 -3.641223694547556981e-06
-5.158565484979570101e+03 -3.641223532009661461e-06
-5.157570869922998099e+03 -3.641222968280572739e-06
-5.156576254866426098e+03 -3.641218595765554071e-06
-5.155581737454675931e+03 -3.641215124312553236e-06
-5.154587122398103929e+03 -3.641211263823475963e-06
-5.153592507341532837e+03 -3.641195923804478543e-06
-5.152600569858997005e+03 -3.641181545218114628e-06
-5.151605954802425003e+03 -3.641179527096590478e-06
-5.150604459246748775e+03 -3.641177435686422329e-06
-5.149608702762810026e+03 -3.641171945159844595e-06
-5.148614521785025318e+03 -3.641171713639130146e-06
-5.147614885976427104e+03 -3.641171919556937569e-06
-5.146623242502165340e+03 -3.641176032766924228e-06
-5.145628608180695664e+03 -3.641183860206276952e-06
-5.144633811845074888e+03 -3.641166642622249761e-06
-5.143641304728930663e+03 -3.641141412618124880e-06
-5.142643038159283606e+03 -3.641132410791009554e-06
-5.141641179088314857e+03 -3.641099603316790854e-06
-5.140648060280804202e+03 -3.641001524923658911e-06
-5.139654574322810731e+03 -3.640858393795378231e-06
-5.138659418947544509e+03 -3.640833753341815785e-06
-5.137664799994046007e+03 -3.640753619181128611e-06
-5.136658746821799468e+03 -3.640655126177063548e-06
-5.135667415064316629e+03 -3.640682362778566327e-06
-5.134674768831074289e+03 -3.640700613179915869e-06
-5.133678698873561189e+03 -3.640542118500968551e-06
-5.132694642303355067e+03 -3.640305139291523978e-06
-5.131704642935316770e+03 -3.640094539547185276e-06
-5.130712040011540012e+03 -3.639170436743970361e-06
-5.129715956509647185e+03 -3.638388658794569751e-06
-5.128725611302353173e+03 -3.638551742575471484e-06
-5.127730986968424077e+03 -3.638329933847112586e-06
-5.126744303996899362e+03 -3.638719439441838952e-06
-5.125751005942278425e+03 -3.639101169135637001e-06
-5.124760172275763580e+03 -3.637320330779612666e-06
-5.123775773341028980e+03 -3.636792672891543418e-06
-5.122779686045686503e+03 -3.636106921537625597e-06
-5.121789518662099908e+03 -3.628455010218636281e-06
-5.120803582386530252e+03 -3.619549210351867891e-06
-5.119810219102550036e+03 -3.617719243024327771e-06
-5.118819340198523605e+03 -3.613320368856761515e-06
-5.117821988848540968e+03 -3.595147133820960298e-06
-5.116825653371159206e+03 -3.575022735817118352e-06
-5.115834705090032003e+03 -3.568778179503514259e-06
-5.114840073072683481e+03 -3.567355115515467251e-06
-5.113846706186774099e+03 -3.552990000387597883e-06
-5.112855555046145128e+03 -3.530707747714919705e-06
-5.111858198409403485e+03 -3.518504285159898691e-06
-5.110862263327935580e+03 -3.518541610302825949e-06
-5.109871308133087041e+03 -3.518224116740799626e-06
-5.108877936567372672e+03 -3.511407087076484894e-06
-5.107883281398955660e+03 -3.503107310818351157e-06
-5.106891719891616049e+03 -3.499549662204757150e-06
-5.105893211884294942e+03 -3.501043982901962723e-06
-5.104902252613154815e+03 -3.504244003290206941e-06
-5.103910513678206371e+03 -3.507150813094073007e-06
-5.102914863898088697e+03 -3.508911029128772373e-06
-5.101920847872224840e+03 -3.508191867231685500e-06
-5.100928856472427469e+03 -3.506833527747396672e-06
-5.099937891364722418e+03 -3.510597676154745233e-06
-5.098943246052407630e+03 -3.519776112915725957e-06
-5.097951019633623218e+03 -3.524762623515008053e-06
-5.096960048702322638e+03 -3.519049896906807476e-06
-5.095965393313497771e+03 -3.509386168209629673e-06
-5.094972990856317665e+03 -3.506352329132895849e-06
-5.093978958792072262e+03 -3.510565144028708576e-06
-5.092984194665982614e+03 -3.514502017862871605e-06
-5.091991473929809217e+03 -3.512787371914426373e-06
-5.090995352625976921e+03 -3.505915730271727175e-06
-5.090000963826444604e+03 -3.496733671037754562e-06
-5.089007727902940132e+03 -3.487203884529809314e-06
-5.088006862815220302e+03 -3.478253416676006630e-06
-5.087012551745048768e+03 -3.470658315478206168e-06
-5.086019009362521501e+03 -3.464695658423247720e-06
-5.085018125476227397e+03 -3.460315535619952157e-06
-5.084023970562152499e+03 -3.456785736184078487e-06
-5.083030148686412758e+03 -3.451799455908592722e-06
-5.082027006166215870e+03 -3.442348245974913373e-06
-5.081033077789834351e+03 -3.428327352325054794e-06
-5.080039015574518999e+03 -3.414433813679179840e-06
-5.079035967276179690e+03 -3.407677416083683707e-06
-5.078042207639959997e+03 -3.410358191049431627e-06
-5.077047998152771470e+03 -3.415588443349750562e-06
-5.076046144373152856e+03 -3.412633495201400511e-06
-5.075052628165036367e+03 -3.397616256058564259e-06
-5.074058170117050395e+03 -3.378503885304064012e-06
-5.073060387002472453e+03 -3.367824136495337733e-06
-5.072067017125699749e+03 -3.368623897210343691e-06
-5.071072192893923784e+03 -3.366936712074244221e-06
-5.070073104300898194e+03 -3.338967389384638825e-06
-5.069079835124237434e+03 -3.267910396003066364e-06
-5.068084532998083887e+03 -3.154721878886601249e-06
-5.067083420754098370e+03 -3.018293850796468786e-06
-5.066090209719924133e+03 -2.888786621872416665e-06
-5.065094501010577005e+03 -2.789202047586715399e-06
-5.064091425816088304e+03 -2.730304309368969879e-06
-5.063098298870892904e+03 -2.706342320872536287e-06
-5.062101899981306815e+03 -2.698440260553415546e-06
-5.061099548172303912e+03 -2.689055614872953788e-06
-5.060108465583218276e+03 -2.671500568693630737e-06
-5.059111596578713943e+03 -2.650070325348215324e-06
-5.058112284258906584e+03 -2.632601471920049243e-06
-5.057119001757585465e+03 -2.619711143270545249e-06
-5.056121002081639745e+03 -2.600032353804056648e-06
-5.055119990383424010e+03 -2.557447520162436221e-06
-5.054130075492643300e+03 -2.486950341472253305e-06
-5.053133385428134716e+03 -2.402240582047719814e-06
-5.052134489008026321e+03 -2.335349084929082987e-06
-5.051140917980045742e+03 -2.316956506915681574e-06
-5.050143342280617617e+03 -2.355000502757343407e-06
-5.049142794175489144e+03 -2.427740748064717625e-06
-5.048148606873046447e+03 -2.493000977118294656e-06
-5.047152328160354955e+03 -2.514147532835918013e-06
-5.046150811116311161e+03 -2.478070124457701963e-06
-5.045157185415417189e+03 -2.402434876725335441e-06
-5.044163800473325864e+03 -2.320448857318102309e-06
-5.043166021233735592e+03 -2.258935849179875500e-06
-5.042157699400284400e+03 -2.222410483986606307e-06
-5.041163786892192547e+03 -2.193858448165874793e-06
-5.040166349180925863e+03 -2.149497857171789802e-06
-5.039164196011608510e+03 -2.079363264261336439e-06
-5.038171361400838578e+03 -1.994169278339635698e-06
-5.037174431909964369e+03 -1.913746646928538273e-06
-5.036176506201429220e+03 -1.856722217586995276e-06
-5.035183112226983212e+03 -1.828134720330449650e-06
-5.034188784119952288e+03 -1.817078392486701432e-06
-5.033190446484290987e+03 -1.804979873827630621e-06
-5.032199230790553884e+03 -1.779494652206692711e-06
-5.031202166841601866e+03 -1.745502082098227011e-06
-5.030202997933554798e+03 -1.725282438731707139e-06
-5.029210872821815428e+03 -1.741642972050932519e-06
-5.028213295489626034e+03 -1.797209355471242201e-06
-5.027214796743497573e+03 -1.866178722207136529e-06
-5.026221236756041435e+03 -1.907587425472307451e-06
-5.025223889152223819e+03 -1.891711014945009846e-06
-5.024230605586380989e+03 -1.817095497488994036e-06
-5.023237560690898135e+03 -1.709826468691301497e-06
-5.022241502302950721e+03 -1.606280059843570869e-06
-5.021241707052352467e+03 -1.532040497643670450e-06
-5.020247576494324676e+03 -1.486873243946948885e-06
-5.019257941882433443e+03 -1.445381496953774309e-06
-5.018259822915299083e+03 -1.376393646766840628e-06
-5.017269980118144304e+03 -1.269099650029300620e-06
-5.016271111983824994e+03 -1.139963649691180420e-06
-5.015273825093812775e+03 -1.028494743943766088e-06
-5.014283251861698773e+03 -9.670030675889812083e-07
-5.013287281461372913e+03 -9.591430323763783339e-07
-5.012288598500605985e+03 -9.808356217817238853e-07
-5.011292629271054466e+03 -9.959753479356396986e-07
-5.010306085336603246e+03 -9.806976744694100091e-07
-5.009304376954924919e+03 -9.340620448118819706e-07
-5.008313303116664429e+03 -8.759909094382225666e-07
-5.007313206714396074e+03 -8.273101411577920173e-07
-5.006314537596520495e+03 -7.964161762753471500e-07
-5.005317523322275520e+03 -7.715968848924112286e-07
-5.004322134093235945e+03 -7.322710617664857414e-07
